"URL","Title#1","Alternative Title#1","Alternative Title#2","Alternative Title#3","Alternative Title#4","Alternative Title#5","Alternative Title#6","Alternative Title#7","Creator#1","Creator URI#1","Creator#2","Creator URI#2","Creator#3","Creator URI#3","Creator#4","Creator URI#4","Subject#1","Subject URI#1","Subject#2","Subject URI#2","Subject#3","Subject URI#3","Subject#4","Subject URI#4","Subject#5","Subject URI#5","Description#1","Publisher#1","Date#1","Resource Type#1","Resource Type URI#1","Form#1","Form URI#1","Form#2","Physical Item Location#1","Source#1","Digitization Specifications#1","Digital Conversion Date#1","Language Term#1","Language Term URI#1","Language Term Type#1","Duration#1","File Size#1","Coverage#1","Coverage URI#1","FileImage#1","FileMedia#1","FileID#2","Identifier ARK#1","Rights#1","Rights URI#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"","Babes in the Woods","","","","","","","","Martin, Martha;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Ballads, English -- Colorado","local","Folk music -- Colorado","local","","","Traditional Ballad","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1964-08-25","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 7 Tape 164 Track 15","Field recording, reel-to-reel tape, recorded 8/25/1964","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1:46","2,547,879 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB16415.jpg","UCB16415.mp3","UCB16415","https://ark.colorado.edu/ark:/47540/8d1z3797b0gq","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","352534","4759","UCB16415.mp3|UCB16415.jpg",""
"","Babies on the Block","","","","","","","","Craig, Sam;performer","local","Gonzales, Violet;performer","local","Gonzales, Tony;performer","local","","","Field recordings -- Colorado","local","Fiddle tunes","http://id.loc.gov/authorities/subjects/sh85048074","Folk music -- Colorado","local","","","","","Fiddle Tune","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1905-05-05","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 1 Tape 016 Track 02","Field recording, reel-to-reel tape, recorded 5/5/1905","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2:02","2,952,882 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB01602.jpg","UCB01602.mp3","UCB01602","https://ark.colorado.edu/ark:/47540/05263z8747nh","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","347916","4759","UCB01602.jpg|UCB01602.jpg",""
"","Banks of Champlain","Banks of the Dee","","","","","","","Schaupp, Marianna Cummings;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Folk Song","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1970-09-27","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 8 Tape 206 Track 01","Field recording, reel-to-reel tape, recorded 9/27/1970","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","5:29","7,907,579 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB20601.jpg","UCB20601.mp3","UCB20601","https://ark.colorado.edu/ark:/47540/796j1w3972mb","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","348502","4759","UCB20601.mp3|UCB20601.jpg",""
"","Banks of Claudy","On the Banks of Claudie","Banks of Claudie","","","","","","Alexander, John T.;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Folk Song","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1965-06-01","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 7 Tape 171 Track 04","Field recording, reel-to-reel tape, recorded 6/1/1965","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3:45","5,406,093 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB17104.jpg","UCB17104.mp3","UCB17104","https://ark.colorado.edu/ark:/47540/8t296g57s6kt","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","348441","4759","UCB17104.jpg|UCB17104.jpg",""
"","Banks of the Ohio","On the Banks of the Old Bayou","","","","","","","Conilogue, Rachel;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Folk music -- Colorado","local","","","","","Tradtional Song","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1963-04-10","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 5 Tape 118 Track 02","Field recording, reel-to-reel tape, recorded 4/10/1963","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","1:34","2,268,264 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB11802.jpg","UCB11802.mp3","UCB11802","https://ark.colorado.edu/ark:/47540/x47c6p11848s","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","352898","4759","UCB11802.jpg|UCB11802.jpg",""
"","Barbara Allen","","","","","","","","Addison, Wilbur;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Ballads, English -- Colorado","local","Folk music -- Colorado","local","","","Child Ballad #84","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1964-01-02","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 6 Tape 140 Track 03","Field recording, reel-to-reel tape, recorded 1/2/1964","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","4:50","6,965,917 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB14003.jpg","UCB14003.mp3","UCB14003","https://ark.colorado.edu/ark:/47540/2h4m0780z1tb","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","346778","4759","UCB14003.mp3|UCB14003.jpg",""
"","Barbara Allen","","","","","","","","Addison, Wilbur;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Ballads, English -- Colorado","local","Folk music -- Colorado","local","","","Child Ballad #84","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1964-06-07","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 7 Tape 155 Track 09","Field recording, reel-to-reel tape, recorded 6/7/1964","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","3:09","4,537,783 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB15509.jpg","UCB15509.mp3","UCB15509","https://ark.colorado.edu/ark:/47540/0r733c01s32v","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","346791","4759","UCB15509.mp3|UCB15509.jpg",""
"","Barbara Allen","","","","","","","","Martin, Martha;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Ballads, English -- Colorado","local","Folk music -- Colorado","local","","","Child Ballad #84","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1964-08-25","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 7 Tape 164 Track 13","Field recording, reel-to-reel tape, recorded 8/25/1964","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","4:31","6,527,687 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB16413.jpg","UCB16413.mp3","UCB16413","https://ark.colorado.edu/ark:/47540/5b443s63t2xd","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","346804","4759","UCB16413.mp3|UCB16413.jpg",""
"","Barbara Allen","","","","","","","","Peyton, James Baxter;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Ballads, English -- Colorado","local","Folk music -- Colorado","local","","","Child Ballad #84","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1962-12-01","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 5 Tape 102 Track 01","Field recording, reel-to-reel tape, recorded 12/1/1962","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","2:32","3,655,680 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB10201.jpg","UCB10201.mp3","UCB10201","https://ark.colorado.edu/ark:/47540/q76q7n06c71b","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","346752","4759","UCB10201.jpg|UCB10201.jpg",""
"","Barbara Allen","","","","","","","","Peyton, James Baxter;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Ballads, English -- Colorado","local","Folk music -- Colorado","local","","","Child Ballad #84","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1962-12-17","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 5 Tape 107 Track 01","Field recording, reel-to-reel tape, recorded 12/17/1962","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","4:27","6,413,584 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB10701.jpg","UCB10701.mp3","UCB10701","https://ark.colorado.edu/ark:/47540/qp1j167818w4","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","346765","4759","UCB10701.jpg|UCB10701.jpg",""
"","Barbara Allen","","","","","","","","Skinner, Ellis K.;performer","local","","","","","","","Folk songs, English -- Colorado","local","Field recordings -- Colorado","local","Ballads, English -- Colorado","local","Folk music -- Colorado","local","","","Child Ballad #84","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","1962-10-01","Audio","http://id.loc.gov/vocabulary/resourceTypes/aud","field recordings","http://vocab.getty.edu/page/aat/300265794","audio/mp3","Ben Gray Lumpkin Collection, Box 4 Tape 091 Track 04","Field recording, reel-to-reel tape, recorded 10/1/1962","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","2006-02-28","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","6:19","9,106,913 bytes","Colorado (United States, North America) (first order administrative divisions)","http://id.loc.gov/authorities/names/n80125532","UCB09104.jpg","UCB09104.mp3","UCB09104","https://ark.colorado.edu/ark:/47540/nj4s8v03q2s4","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","346739","4759","UCB09104.jpg|UCB09104.jpg",""
